01. Ano,02. Nome País (Europa),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
2008,Lituânia,Comunicações,,,,,125.32
2008,Lituânia,Educação,,,,,75.58
2008,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,77.27
2008,Lituânia,"Lazer, recreação e cultura",,,,,96.37
2008,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,87.11
2008,Lituânia,Restaurantes e hotéis,,,,,83.45
2008,Lituânia,Saúde,,,,,77.19
2008,Lituânia,Total,,,,,87.69
2008,Lituânia,Transportes,,,,,94.91
2008,Lituânia,Vestuário e calçado,,,,,114.47
2008,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,88.73
2008,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,78.11
2008,Luxemburgo,Bens e serviços diversos,,,,,87.42
2008,Luxemburgo,Comunicações,,,,,104.39
2008,Luxemburgo,Educação,,,,,82.70
2008,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,89.47
2008,Luxemburgo,"Lazer, recreação e cultura",,,,,88.07
2008,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,88.30
2008,Luxemburgo,Restaurantes e hotéis,,,,,82.55
2008,Luxemburgo,Saúde,,,,,87.72
2008,Luxemburgo,Total,,,,,88.94
2008,Luxemburgo,Transportes,,,,,96.50
2008,Luxemburgo,Vestuário e calçado,,,,,94.16
2008,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,90.22
2008,Malta,Bebidas alcoólicas e tabaco,,,,,72.10
2008,Malta,Bens e serviços diversos,,,,,84.51
2008,Malta,Comunicações,,,,,143.37
2008,Malta,Educação,,,,,67.89
2008,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,88.13
2008,Malta,"Lazer, recreação e cultura",,,,,96.18
2008,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,78.23
2008,Malta,Restaurantes e hotéis,,,,,83.89
2008,Malta,Saúde,,,,,87.53
2008,Malta,Total,,,,,88.33
2008,Malta,Transportes,,,,,92.80
2008,Malta,Vestuário e calçado,,,,,101.67
2008,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,95.21
2008,Países Baixos,Bebidas alcoólicas e tabaco,,,,,72.49
2008,Países Baixos,Bens e serviços diversos,,,,,84.53
2008,Países Baixos,Comunicações,,,,,108.54
2008,Países Baixos,Educação,,,,,84.08
2008,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,89.28
2008,Países Baixos,"Lazer, recreação e cultura",,,,,95.44
2008,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,92.16
2008,Países Baixos,Restaurantes e hotéis,,,,,84.89
2008,Países Baixos,Saúde,,,,,78.72
2008,Países Baixos,Total,,,,,90.32
2008,Países Baixos,Transportes,,,,,89.12
2008,Países Baixos,Vestuário e calçado,,,,,102.11
2008,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,93.10
2008,Polónia,Bebidas alcoólicas e tabaco,,,,,69.80
2008,Polónia,Bens e serviços diversos,,,,,84.90
2008,Polónia,Comunicações,,,,,109.10
2008,Polónia,Educação,,,,,89.80
2008,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,80.10
2008,Polónia,"Lazer, recreação e cultura",,,,,93.00
2008,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,,85.70
2008,Polónia,Restaurantes e hotéis,,,,,81.50
2008,Polónia,Saúde,,,,,83.40
2008,Polónia,Total,,,,,86.80
2008,Polónia,Transportes,,,,,94.70
2008,Polónia,Vestuário e calçado,,,,,136.30
2008,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,96.42
2008,Portugal,Bebidas alcoólicas e tabaco,,,,,73.54
2008,Portugal,Bens e serviços diversos,,,,,95.53
2008,Portugal,Comunicações,,,,,93.98
2008,Portugal,Educação,,,,,88.78
2008,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,77.30
2008,Portugal,"Lazer, recreação e cultura",,,,,103.76
2008,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,96.99
2008,Portugal,Restaurantes e hotéis,,,,,87.48
2008,Portugal,Saúde,,,,,95.58
2008,Portugal,Total,,,,,92.78
2008,Portugal,Transportes,,,,,91.79
2008,Portugal,Vestuário e calçado,,,,,122.51
2008,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,88.96
2008,Roménia,Bebidas alcoólicas e tabaco,,,,,46.17
2008,Roménia,Bens e serviços diversos,,,,,74.72
2008,Roménia,Comunicações,,,,,81.50
2008,Roménia,Educação,,,,,71.59
2008,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,69.01
2008,Roménia,"Lazer, recreação e cultura",,,,,83.65
2008,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,88.66
2008,Roménia,Restaurantes e hotéis,,,,,79.00
2008,Roménia,Saúde,,,,,83.40
2008,Roménia,Total,,,,,78.33
2008,Roménia,Transportes,,,,,73.41
2008,Roménia,Vestuário e calçado,,,,,87.32
2008,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.71
2008,Suécia,Bebidas alcoólicas e tabaco,,,,,84.37
2008,Suécia,Bens e serviços diversos,,,,,90.37
2008,Suécia,Comunicações,,,,,115.50
2008,Suécia,Educação,,,,,83.07
2008,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,92.21
2008,Suécia,"Lazer, recreação e cultura",,,,,99.91
2008,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,88.79
2008,Suécia,Restaurantes e hotéis,,,,,86.42
2008,Suécia,Saúde,,,,,89.87
2008,Suécia,Total,,,,,92.83
2008,Suécia,Transportes,,,,,92.30
2008,Suécia,Vestuário e calçado,,,,,92.25
2009,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,96.40
2009,Alemanha,Bebidas alcoólicas e tabaco,,,,,87.50
2009,Alemanha,Bens e serviços diversos,,,,,93.80
2009,Alemanha,Comunicações,,,,,110.30
2009,Alemanha,Educação,,,,,105.40
2009,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,90.80
2009,Alemanha,"Lazer, recreação e cultura",,,,,90.10
2009,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,87.90
2009,Alemanha,Restaurantes e hotéis,,,,,85.80
2009,Alemanha,Saúde,,,,,96.80
2009,Alemanha,Total,,,,,91.60
2009,Alemanha,Transportes,,,,,91.40
2009,Alemanha,Vestuário e calçado,,,,,93.00
2009,Áustria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,91.18
2009,Áustria,Bebidas alcoólicas e tabaco,,,,,82.88
2009,Áustria,Bens e serviços diversos,,,,,86.79
2009,Áustria,Comunicações,,,,,90.72
2009,Áustria,Educação,,,,,87.84
2009,Áustria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,85.86
2009,Áustria,"Lazer, recreação e cultura",,,,,90.81
2009,Áustria,Produtos alimentares e bebidas não alcoólicas,,,,,86.98
2009,Áustria,Restaurantes e hotéis,,,,,84.89
2009,Áustria,Saúde,,,,,87.92
2009,Áustria,Total,,,,,88.64
2009,Áustria,Transportes,,,,,92.31
2009,Áustria,Vestuário e calçado,,,,,95.33
2009,Bélgica,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,91.93
2009,Bélgica,Bebidas alcoólicas e tabaco,,,,,83.10
2009,Bélgica,Bens e serviços diversos,,,,,87.00
2009,Bélgica,Comunicações,,,,,108.71
2009,Bélgica,Educação,,,,,85.13
2009,Bélgica,"Habitação, água, electricidade, gás e outros combustíveis",,,,,88.74
2009,Bélgica,"Lazer, recreação e cultura",,,,,95.52
2009,Bélgica,Produtos alimentares e bebidas não alcoólicas,,,,,88.78
2009,Bélgica,Restaurantes e hotéis,,,,,86.67
2009,Bélgica,Saúde,,,,,97.24
2009,Bélgica,Total,,,,,89.99
2009,Bélgica,Transportes,,,,,88.27
2009,Bélgica,Vestuário e calçado,,,,,93.06
2009,Bulgária,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.45
2009,Bulgária,Bebidas alcoólicas e tabaco,,,,,74.01
2009,Bulgária,Bens e serviços diversos,,,,,85.14
2009,Bulgária,Comunicações,,,,,111.73
2009,Bulgária,Educação,,,,,80.74
2009,Bulgária,"Habitação, água, electricidade, gás e outros combustíveis",,,,,90.20
2009,Bulgária,"Lazer, recreação e cultura",,,,,111.84
2009,Bulgária,Produtos alimentares e bebidas não alcoólicas,,,,,89.66
2009,Bulgária,Restaurantes e hotéis,,,,,90.78
2009,Bulgária,Saúde,,,,,93.23
2009,Bulgária,Total,,,,,93.81
2009,Bulgária,Transportes,,,,,97.06
2009,Bulgária,Vestuário e calçado,,,,,99.17
2009,Chéquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,105.10
2009,Chéquia,Bebidas alcoólicas e tabaco,,,,,81.30
2009,Chéquia,Bens e serviços diversos,,,,,91.80
2009,Chéquia,Comunicações,,,,,124.10
2009,Chéquia,Educação,,,,,90.70
2009,Chéquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,86.90
2009,Chéquia,"Lazer, recreação e cultura",,,,,100.30
2009,Chéquia,Produtos alimentares e bebidas não alcoólicas,,,,,82.60
2009,Chéquia,Restaurantes e hotéis,,,,,91.70
2009,Chéquia,Saúde,,,,,91.60
2009,Chéquia,Total,,,,,91.50
2009,Chéquia,Transportes,,,,,96.10
2009,Chéquia,Vestuário e calçado,,,,,102.40
2009,Chipre,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.07
2009,Chipre,Bebidas alcoólicas e tabaco,,,,,78.97
2009,Chipre,Bens e serviços diversos,,,,,96.09
2009,Chipre,Comunicações,,,,,94.23
2009,Chipre,Educação,,,,,95.64
2009,Chipre,"Habitação, água, electricidade, gás e outros combustíveis",,,,,89.51
2009,Chipre,"Lazer, recreação e cultura",,,,,103.17
2009,Chipre,Produtos alimentares e bebidas não alcoólicas,,,,,92.15
2009,Chipre,Restaurantes e hotéis,,,,,93.50
2009,Chipre,Saúde,,,,,96.81
2009,Chipre,Total,,,,,92.71
2009,Chipre,Transportes,,,,,87.31
2009,Chipre,Vestuário e calçado,,,,,102.09
2009,Croácia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,96.75
2009,Croácia,Bebidas alcoólicas e tabaco,,,,,75.70
2009,Croácia,Bens e serviços diversos,,,,,93.54
2009,Croácia,Comunicações,,,,,111.96
2009,Croácia,Educação,,,,,108.97
2009,Croácia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,81.24
2009,Croácia,"Lazer, recreação e cultura",,,,,92.03
2009,Croácia,Produtos alimentares e bebidas não alcoólicas,,,,,93.06
2009,Croácia,Restaurantes e hotéis,,,,,92.45
2009,Croácia,Saúde,,,,,87.95
2009,Croácia,Total,,,,,91.56
2009,Croácia,Transportes,,,,,92.45
2009,Croácia,Vestuário e calçado,,,,,121.41
2009,Dinamarca,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,97.80
2009,Dinamarca,Bebidas alcoólicas e tabaco,,,,,80.00
2009,Dinamarca,Bens e serviços diversos,,,,,86.90
2009,Dinamarca,Comunicações,,,,,114.50
2009,Dinamarca,Educação,,,,,81.00
2009,Dinamarca,"Habitação, água, electricidade, gás e outros combustíveis",,,,,88.00
2009,Dinamarca,"Lazer, recreação e cultura",,,,,99.80
2009,Dinamarca,Produtos alimentares e bebidas não alcoólicas,,,,,91.40
2009,Dinamarca,Restaurantes e hotéis,,,,,88.10
2009,Dinamarca,Saúde,,,,,92.40
2009,Dinamarca,Total,,,,,92.10
2009,Dinamarca,Transportes,,,,,94.50
2009,Dinamarca,Vestuário e calçado,,,,,96.40
2009,Eslováquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.53
2009,Eslováquia,Bebidas alcoólicas e tabaco,,,,,82.69
2009,Eslováquia,Bens e serviços diversos,,,,,87.88
2009,Eslováquia,Comunicações,,,,,99.75
2009,Eslováquia,Educação,,,,,76.12
2009,Eslováquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,92.55
2009,Eslováquia,"Lazer, recreação e cultura",,,,,94.37
2009,Eslováquia,Produtos alimentares e bebidas não alcoólicas,,,,,87.00
2009,Eslováquia,Restaurantes e hotéis,,,,,88.37
2009,Eslováquia,Saúde,,,,,84.60
2009,Eslováquia,Total,,,,,91.05
2009,Eslováquia,Transportes,,,,,96.28
2009,Eslováquia,Vestuário e calçado,,,,,94.77
2009,Eslovénia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.30
2009,Eslovénia,Bebidas alcoólicas e tabaco,,,,,71.96
2009,Eslovénia,Bens e serviços diversos,,,,,90.19
2009,Eslovénia,Comunicações,,,,,103.00
2009,Eslovénia,Educação,,,,,91.90
2009,Eslovénia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,78.80
2009,Eslovénia,"Lazer, recreação e cultura",,,,,98.96
2009,Eslovénia,Produtos alimentares e bebidas não alcoólicas,,,,,87.81
2009,Eslovénia,Restaurantes e hotéis,,,,,94.75
2009,Eslovénia,Saúde,,,,,97.32
2009,Eslovénia,Total,,,,,91.97
2009,Eslovénia,Transportes,,,,,96.30
2009,Eslovénia,Vestuário e calçado,,,,,108.28
2009,Espanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,97.31
2009,Espanha,Bebidas alcoólicas e tabaco,,,,,70.81
2009,Espanha,Bens e serviços diversos,,,,,90.30
2009,Espanha,Comunicações,,,,,119.10
2009,Espanha,Educação,,,,,81.78
2009,Espanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,85.71
2009,Espanha,"Lazer, recreação e cultura",,,,,101.69
2009,Espanha,Produtos alimentares e bebidas não alcoólicas,,,,,93.39
2009,Espanha,Restaurantes e hotéis,,,,,94.75
2009,Espanha,Saúde,,,,,92.22
2009,Espanha,Total,,,,,92.19
2009,Espanha,Transportes,,,,,86.34
2009,Espanha,Vestuário e calçado,,,,,95.85
2009,Estónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,94.25
2009,Estónia,Bebidas alcoólicas e tabaco,,,,,74.03
2009,Estónia,Bens e serviços diversos,,,,,86.20
2009,Estónia,Comunicações,,,,,124.16
2009,Estónia,Educação,,,,,134.35
2009,Estónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,79.04
2009,Estónia,"Lazer, recreação e cultura",,,,,91.48
2009,Estónia,Produtos alimentares e bebidas não alcoólicas,,,,,82.69
2009,Estónia,Restaurantes e hotéis,,,,,79.43
2009,Estónia,Saúde,,,,,87.29
2009,Estónia,Total,,,,,85.62
2009,Estónia,Transportes,,,,,95.74
2009,Estónia,Vestuário e calçado,,,,,80.91
2009,Finlândia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,92.78
2009,Finlândia,Bebidas alcoólicas e tabaco,,,,,82.70
2009,Finlândia,Bens e serviços diversos,,,,,84.05
2009,Finlândia,Comunicações,,,,,121.19
2009,Finlândia,Educação,,,,,84.67
2009,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,80.56
2009,Finlândia,"Lazer, recreação e cultura",,,,,98.61
2009,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,89.58
2009,Finlândia,Restaurantes e hotéis,,,,,85.70
2009,Finlândia,Saúde,,,,,89.52
2009,Finlândia,Total,,,,,89.32
2009,Finlândia,Transportes,,,,,91.06
2009,Finlândia,Vestuário e calçado,,,,,95.52
2009,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,95.93
2009,França,Bebidas alcoólicas e tabaco,,,,,80.75
2009,França,Bens e serviços diversos,,,,,89.12
2009,França,Comunicações,,,,,126.51
2009,França,Educação,,,,,86.00
2009,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,85.64
2009,França,"Lazer, recreação e cultura",,,,,102.28
2009,França,Produtos alimentares e bebidas não alcoólicas,,,,,93.89
2009,França,Restaurantes e hotéis,,,,,88.96
2009,França,Saúde,,,,,97.97
2009,França,Total,,,,,92.44
2009,França,Transportes,,,,,90.45
2009,França,Vestuário e calçado,,,,,97.12
2009,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,106.40
2009,Grécia,Bebidas alcoólicas e tabaco,,,,,74.31
2009,Grécia,Bens e serviços diversos,,,,,103.57
2009,Grécia,Comunicações,,,,,103.70
2009,Grécia,Educação,,,,,111.51
2009,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,82.73
2009,Grécia,"Lazer, recreação e cultura",,,,,107.23
2009,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,95.49
2009,Grécia,Restaurantes e hotéis,,,,,96.32
2009,Grécia,Saúde,,,,,104.15
2009,Grécia,Total,,,,,94.81
2009,Grécia,Transportes,,,,,83.74
2009,Grécia,Vestuário e calçado,,,,,104.20
2009,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,93.83
2009,Hungria,Bebidas alcoólicas e tabaco,,,,,65.06
2009,Hungria,Bens e serviços diversos,,,,,79.83
2009,Hungria,Comunicações,,,,,91.34
2009,Hungria,Educação,,,,,90.92
2009,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,99.00
2009,Hungria,"Lazer, recreação e cultura",,,,,93.87
2009,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,,83.40
2009,Hungria,Restaurantes e hotéis,,,,,83.88
2009,Hungria,Saúde,,,,,80.19
2009,Hungria,Total,,,,,85.43
2009,Hungria,Transportes,,,,,84.48
2009,Hungria,Vestuário e calçado,,,,,96.11
2009,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,119.50
2009,Irlanda,Bebidas alcoólicas e tabaco,,,,,90.60
2009,Irlanda,Bens e serviços diversos,,,,,94.50
2009,Irlanda,Comunicações,,,,,102.80
2009,Irlanda,Educação,,,,,75.20
2009,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,81.30
2009,Irlanda,"Lazer, recreação e cultura",,,,,104.70
2009,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,106.50
2009,Irlanda,Restaurantes e hotéis,,,,,97.30
2009,Irlanda,Saúde,,,,,95.60
2009,Irlanda,Total,,,,,97.80
2009,Irlanda,Transportes,,,,,97.40
2009,Irlanda,Vestuário e calçado,,,,,124.70
2009,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,93.20
2009,Itália,Bebidas alcoólicas e tabaco,,,,,85.00
2009,Itália,Bens e serviços diversos,,,,,90.70
2009,Itália,Comunicações,,,,,119.20
2009,Itália,Educação,,,,,89.00
2009,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,86.60
2009,Itália,"Lazer, recreação e cultura",,,,,97.10
2009,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,92.00
2009,Itália,Restaurantes e hotéis,,,,,91.60
2009,Itália,Saúde,,,,,86.90
2009,Itália,Total,,,,,91.10
2009,Itália,Transportes,,,,,85.70
2009,Itália,Vestuário e calçado,,,,,97.00
2009,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,105.51
2009,Letónia,Bebidas alcoólicas e tabaco,,,,,86.20
2009,Letónia,Bens e serviços diversos,,,,,97.06
2009,Letónia,Comunicações,,,,,118.15
2009,Letónia,Educação,,,,,94.99
2009,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,85.36
2009,Letónia,"Lazer, recreação e cultura",,,,,104.41
2009,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,90.57
2009,Letónia,Restaurantes e hotéis,,,,,94.89
2009,Letónia,Saúde,,,,,98.42
2009,Letónia,Total,,,,,94.11
2009,Letónia,Transportes,,,,,94.04
2009,Letónia,Vestuário e calçado,,,,,105.81
2009,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,98.82
2009,Lituânia,Bebidas alcoólicas e tabaco,,,,,79.04
2009,Lituânia,Bens e serviços diversos,,,,,90.98
2009,Lituânia,Comunicações,,,,,124.03
2009,Lituânia,Educação,,,,,83.66
2009,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,86.20
2009,Lituânia,"Lazer, recreação e cultura",,,,,98.41
2009,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,88.56
2009,Lituânia,Restaurantes e hotéis,,,,,87.97
2009,Lituânia,Saúde,,,,,90.76
2009,Lituânia,Total,,,,,91.34
2009,Lituânia,Transportes,,,,,92.94
2009,Lituânia,Vestuário e calçado,,,,,105.00
2009,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,90.65
2009,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,81.65
2009,Luxemburgo,Bens e serviços diversos,,,,,88.16
2009,Luxemburgo,Comunicações,,,,,103.48
2009,Luxemburgo,Educação,,,,,84.52
2009,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,87.17
2009,Luxemburgo,"Lazer, recreação e cultura",,,,,92.06
2009,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,89.61
2009,Luxemburgo,Restaurantes e hotéis,,,,,84.93
2009,Luxemburgo,Saúde,,,,,86.86
2009,Luxemburgo,Total,,,,,88.95
2009,Luxemburgo,Transportes,,,,,90.84
2009,Luxemburgo,Vestuário e calçado,,,,,94.65
2009,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,91.09
2009,Malta,Bebidas alcoólicas e tabaco,,,,,74.71
2009,Malta,Bens e serviços diversos,,,,,86.41
2009,Malta,Comunicações,,,,,141.52
2009,Malta,Educação,,,,,72.60
2009,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,94.28
2009,Malta,"Lazer, recreação e cultura",,,,,95.57
2009,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,83.24
2009,Malta,Restaurantes e hotéis,,,,,84.98
2009,Malta,Saúde,,,,,91.36
2009,Malta,Total,,,,,89.95
2009,Malta,Transportes,,,,,88.82
2009,Malta,Vestuário e calçado,,,,,101.31
2009,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,97.51
2009,Países Baixos,Bebidas alcoólicas e tabaco,,,,,78.64
2009,Países Baixos,Bens e serviços diversos,,,,,86.25
2009,Países Baixos,Comunicações,,,,,106.41
2009,Países Baixos,Educação,,,,,85.76
2009,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,90.55
2009,Países Baixos,"Lazer, recreação e cultura",,,,,95.48
2009,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,93.17
2009,Países Baixos,Restaurantes e hotéis,,,,,88.32
2009,Países Baixos,Saúde,,,,,79.79
2009,Países Baixos,Total,,,,,91.20
2009,Países Baixos,Transportes,,,,,87.27
2009,Países Baixos,Vestuário e calçado,,,,,101.64
2009,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,94.90
2009,Polónia,Bebidas alcoólicas e tabaco,,,,,77.40
2009,Polónia,Bens e serviços diversos,,,,,89.00
2009,Polónia,Comunicações,,,,,108.80
2009,Polónia,Educação,,,,,92.50
2009,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,85.60
2009,Polónia,"Lazer, recreação e cultura",,,,,94.80
2009,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,,89.50
2009,Polónia,Restaurantes e hotéis,,,,,85.60
2009,Polónia,Saúde,,,,,86.20
2009,Polónia,Total,,,,,90.30
2009,Polónia,Transportes,,,,,93.50
2009,Polónia,Vestuário e calçado,,,,,126.70
2009,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,98.04
2009,Portugal,Bebidas alcoólicas e tabaco,,,,,75.98
2009,Portugal,Bens e serviços diversos,,,,,97.32
2009,Portugal,Comunicações,,,,,93.01
2009,Portugal,Educação,,,,,91.85
2009,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,78.90
2009,Portugal,"Lazer, recreação e cultura",,,,,101.14
2009,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,93.65
2009,Portugal,Restaurantes e hotéis,,,,,89.28
2009,Portugal,Saúde,,,,,94.19
2009,Portugal,Total,,,,,91.95
2009,Portugal,Transportes,,,,,88.18
2009,Portugal,Vestuário e calçado,,,,,120.47
2009,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,91.07
2009,Roménia,Bebidas alcoólicas e tabaco,,,,,55.96
2009,Roménia,Bens e serviços diversos,,,,,78.26
2009,Roménia,Comunicações,,,,,91.39
2009,Roménia,Educação,,,,,78.09
2009,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,73.37
2009,Roménia,"Lazer, recreação e cultura",,,,,87.53
2009,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,91.56
2009,Roménia,Restaurantes e hotéis,,,,,84.17
2009,Roménia,Saúde,,,,,87.61
2009,Roménia,Total,,,,,82.70
2009,Roménia,Transportes,,,,,75.66
2009,Roménia,Vestuário e calçado,,,,,89.45
2009,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,104.59
2009,Suécia,Bebidas alcoólicas e tabaco,,,,,86.61
2009,Suécia,Bens e serviços diversos,,,,,92.26
2009,Suécia,Comunicações,,,,,112.84
2009,Suécia,Educação,,,,,85.26
2009,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,94.68
2009,Suécia,"Lazer, recreação e cultura",,,,,101.81
2009,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,91.42
2009,Suécia,Restaurantes e hotéis,,,,,89.02
2009,Suécia,Saúde,,,,,90.27
2009,Suécia,Total,,,,,94.63
2009,Suécia,Transportes,,,,,92.91
2009,Suécia,Vestuário e calçado,,,,,94.14
2010,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,96.70
2010,Alemanha,Bebidas alcoólicas e tabaco,,,,,88.80
2010,Alemanha,Bens e serviços diversos,,,,,94.50
2010,Alemanha,Comunicações,,,,,108.20
2010,Alemanha,Educação,,,,,105.00
2010,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,91.70
2010,Alemanha,"Lazer, recreação e cultura",,,,,90.00
2010,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,89.20
2010,Alemanha,Restaurantes e hotéis,,,,,86.80
2010,Alemanha,Saúde,,,,,97.50
2010,Alemanha,Total,,,,,92.70
2010,Alemanha,Transportes,,,,,94.60
2010,Alemanha,Vestuário e calçado,,,,,93.70
2010,Áustria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,92.27
2010,Áustria,Bebidas alcoólicas e tabaco,,,,,84.52
2010,Áustria,Bens e serviços diversos,,,,,89.44
2010,Áustria,Comunicações,,,,,91.96
2010,Áustria,Educação,,,,,84.13
2010,Áustria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,88.26
2010,Áustria,"Lazer, recreação e cultura",,,,,91.64
2010,Áustria,Produtos alimentares e bebidas não alcoólicas,,,,,87.31
2010,Áustria,Restaurantes e hotéis,,,,,85.63
2010,Áustria,Saúde,,,,,89.57
2010,Áustria,Total,,,,,90.14
2010,Áustria,Transportes,,,,,95.46
2010,Áustria,Vestuário e calçado,,,,,96.41
