01. Ano,02. Nome País (Europa),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
2009,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,8.3
2009,Letónia,"Lazer, recreação e cultura",,,,,4.4
2009,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,-0.1
2009,Letónia,Restaurantes e hotéis,,,,,-1.4
2009,Letónia,Saúde,,,,,17.9
2009,Letónia,Total,,,,,3.3
2009,Letónia,Transportes,,,,,-2.8
2009,Letónia,Vestuário e calçado,,,,,-5.3
2009,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.9
2009,Lituânia,Bebidas alcoólicas e tabaco,,,,,15.1
2009,Lituânia,Bens e serviços diversos,,,,,5.0
2009,Lituânia,Comunicações,,,,,-1.0
2009,Lituânia,Educação,,,,,10.7
2009,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,11.6
2009,Lituânia,"Lazer, recreação e cultura",,,,,2.1
2009,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,1.7
2009,Lituânia,Restaurantes e hotéis,,,,,5.4
2009,Lituânia,Saúde,,,,,17.6
2009,Lituânia,Total,,,,,4.2
2009,Lituânia,Transportes,,,,,-2.1
2009,Lituânia,Vestuário e calçado,,,,,-8.3
2009,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.2
2009,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,4.5
2009,Luxemburgo,Bens e serviços diversos,,,,,0.8
2009,Luxemburgo,Comunicações,,,,,-0.9
2009,Luxemburgo,Educação,,,,,2.2
2009,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-2.6
2009,Luxemburgo,"Lazer, recreação e cultura",,,,,4.5
2009,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,1.5
2009,Luxemburgo,Restaurantes e hotéis,,,,,2.9
2009,Luxemburgo,Saúde,,,,,-1.0
2009,Luxemburgo,Total,,,,,0.0
2009,Luxemburgo,Transportes,,,,,-5.9
2009,Luxemburgo,Vestuário e calçado,,,,,0.5
2009,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.0
2009,Malta,Bebidas alcoólicas e tabaco,,,,,3.6
2009,Malta,Bens e serviços diversos,,,,,2.2
2009,Malta,Comunicações,,,,,-1.3
2009,Malta,Educação,,,,,6.9
2009,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,7.0
2009,Malta,"Lazer, recreação e cultura",,,,,-0.6
2009,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,6.4
2009,Malta,Restaurantes e hotéis,,,,,1.3
2009,Malta,Saúde,,,,,4.4
2009,Malta,Total,,,,,1.8
2009,Malta,Transportes,,,,,-4.3
2009,Malta,Vestuário e calçado,,,,,-0.4
2009,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.4
2009,Países Baixos,Bebidas alcoólicas e tabaco,,,,,8.5
2009,Países Baixos,Bens e serviços diversos,,,,,2.0
2009,Países Baixos,Comunicações,,,,,-2.0
2009,Países Baixos,Educação,,,,,2.0
2009,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.4
2009,Países Baixos,"Lazer, recreação e cultura",,,,,0.0
2009,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,1.1
2009,Países Baixos,Restaurantes e hotéis,,,,,4.0
2009,Países Baixos,Saúde,,,,,1.4
2009,Países Baixos,Total,,,,,1.0
2009,Países Baixos,Transportes,,,,,-2.1
2009,Países Baixos,Vestuário e calçado,,,,,-0.5
2009,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.0
2009,Polónia,Bebidas alcoólicas e tabaco,,,,,10.9
2009,Polónia,Bens e serviços diversos,,,,,4.8
2009,Polónia,Comunicações,,,,,-0.3
2009,Polónia,Educação,,,,,3.0
2009,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,7.0
2009,Polónia,"Lazer, recreação e cultura",,,,,2.0
2009,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,,4.4
2009,Polónia,Restaurantes e hotéis,,,,,5.0
2009,Polónia,Saúde,,,,,3.3
2009,Polónia,Total,,,,,4.0
2009,Polónia,Transportes,,,,,-1.3
2009,Polónia,Vestuário e calçado,,,,,-7.0
2009,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.7
2009,Portugal,Bebidas alcoólicas e tabaco,,,,,3.3
2009,Portugal,Bens e serviços diversos,,,,,1.9
2009,Portugal,Comunicações,,,,,-1.0
2009,Portugal,Educação,,,,,3.5
2009,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.1
2009,Portugal,"Lazer, recreação e cultura",,,,,-2.5
2009,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,-3.4
2009,Portugal,Restaurantes e hotéis,,,,,2.1
2009,Portugal,Saúde,,,,,-1.4
2009,Portugal,Total,,,,,-0.9
2009,Portugal,Transportes,,,,,-3.9
2009,Portugal,Vestuário e calçado,,,,,-1.7
2009,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.4
2009,Roménia,Bebidas alcoólicas e tabaco,,,,,21.2
2009,Roménia,Bens e serviços diversos,,,,,4.7
2009,Roménia,Comunicações,,,,,12.1
2009,Roménia,Educação,,,,,9.1
2009,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,6.3
2009,Roménia,"Lazer, recreação e cultura",,,,,4.6
2009,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,3.3
2009,Roménia,Restaurantes e hotéis,,,,,6.5
2009,Roménia,Saúde,,,,,5.1
2009,Roménia,Total,,,,,5.6
2009,Roménia,Transportes,,,,,3.1
2009,Roménia,Vestuário e calçado,,,,,2.4
2009,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.8
2009,Suécia,Bebidas alcoólicas e tabaco,,,,,2.7
2009,Suécia,Bens e serviços diversos,,,,,2.1
2009,Suécia,Comunicações,,,,,-2.3
2009,Suécia,Educação,,,,,2.6
2009,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.7
2009,Suécia,"Lazer, recreação e cultura",,,,,1.9
2009,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,3.0
2009,Suécia,Restaurantes e hotéis,,,,,3.0
2009,Suécia,Saúde,,,,,0.4
2009,Suécia,Total,,,,,1.9
2009,Suécia,Transportes,,,,,0.7
2009,Suécia,Vestuário e calçado,,,,,2.0
2010,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.4
2010,Alemanha,Bebidas alcoólicas e tabaco,,,,,1.5
2010,Alemanha,Bens e serviços diversos,,,,,0.8
2010,Alemanha,Comunicações,,,,,-1.9
2010,Alemanha,Educação,,,,,-0.4
2010,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.0
2010,Alemanha,"Lazer, recreação e cultura",,,,,-0.1
2010,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,1.4
2010,Alemanha,Restaurantes e hotéis,,,,,1.1
2010,Alemanha,Saúde,,,,,0.6
2010,Alemanha,Total,,,,,1.1
2010,Alemanha,Transportes,,,,,3.5
2010,Alemanha,Vestuário e calçado,,,,,0.8
2010,Áustria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.2
2010,Áustria,Bebidas alcoólicas e tabaco,,,,,2.0
2010,Áustria,Bens e serviços diversos,,,,,3.1
2010,Áustria,Comunicações,,,,,1.4
2010,Áustria,Educação,,,,,-4.2
2010,Áustria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.8
2010,Áustria,"Lazer, recreação e cultura",,,,,0.9
2010,Áustria,Produtos alimentares e bebidas não alcoólicas,,,,,0.4
2010,Áustria,Restaurantes e hotéis,,,,,0.9
2010,Áustria,Saúde,,,,,1.9
2010,Áustria,Total,,,,,1.7
2010,Áustria,Transportes,,,,,3.4
2010,Áustria,Vestuário e calçado,,,,,1.1
2010,Bélgica,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.5
2010,Bélgica,Bebidas alcoólicas e tabaco,,,,,1.8
2010,Bélgica,Bens e serviços diversos,,,,,1.5
2010,Bélgica,Comunicações,,,,,-2.2
2010,Bélgica,Educação,,,,,3.2
2010,Bélgica,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.4
2010,Bélgica,"Lazer, recreação e cultura",,,,,1.0
2010,Bélgica,Produtos alimentares e bebidas não alcoólicas,,,,,2.1
2010,Bélgica,Restaurantes e hotéis,,,,,1.9
2010,Bélgica,Saúde,,,,,-1.0
2010,Bélgica,Total,,,,,2.3
2010,Bélgica,Transportes,,,,,6.0
2010,Bélgica,Vestuário e calçado,,,,,1.2
2010,Bulgária,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.1
2010,Bulgária,Bebidas alcoólicas e tabaco,,,,,23.9
2010,Bulgária,Bens e serviços diversos,,,,,9.9
2010,Bulgária,Comunicações,,,,,-1.0
2010,Bulgária,Educação,,,,,5.9
2010,Bulgária,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.9
2010,Bulgária,"Lazer, recreação e cultura",,,,,1.9
2010,Bulgária,Produtos alimentares e bebidas não alcoólicas,,,,,-0.5
2010,Bulgária,Restaurantes e hotéis,,,,,0.5
2010,Bulgária,Saúde,,,,,2.7
2010,Bulgária,Total,,,,,3.0
2010,Bulgária,Transportes,,,,,6.0
2010,Bulgária,Vestuário e calçado,,,,,-1.2
2010,Chéquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.6
2010,Chéquia,Bebidas alcoólicas e tabaco,,,,,4.4
2010,Chéquia,Bens e serviços diversos,,,,,1.1
2010,Chéquia,Comunicações,,,,,-2.1
2010,Chéquia,Educação,,,,,1.6
2010,Chéquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.9
2010,Chéquia,"Lazer, recreação e cultura",,,,,-1.3
2010,Chéquia,Produtos alimentares e bebidas não alcoólicas,,,,,1.4
2010,Chéquia,Restaurantes e hotéis,,,,,1.0
2010,Chéquia,Saúde,,,,,4.7
2010,Chéquia,Total,,,,,1.2
2010,Chéquia,Transportes,,,,,2.7
2010,Chéquia,Vestuário e calçado,,,,,-2.7
2010,Chipre,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.0
2010,Chipre,Bebidas alcoólicas e tabaco,,,,,0.6
2010,Chipre,Bens e serviços diversos,,,,,2.8
2010,Chipre,Comunicações,,,,,0.0
2010,Chipre,Educação,,,,,4.5
2010,Chipre,"Habitação, água, electricidade, gás e outros combustíveis",,,,,13.3
2010,Chipre,"Lazer, recreação e cultura",,,,,-0.1
2010,Chipre,Produtos alimentares e bebidas não alcoólicas,,,,,0.8
2010,Chipre,Restaurantes e hotéis,,,,,0.2
2010,Chipre,Saúde,,,,,3.0
2010,Chipre,Total,,,,,2.6
2010,Chipre,Transportes,,,,,5.3
2010,Chipre,Vestuário e calçado,,,,,-0.5
2010,Croácia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.1
2010,Croácia,Bebidas alcoólicas e tabaco,,,,,2.5
2010,Croácia,Bens e serviços diversos,,,,,1.6
2010,Croácia,Comunicações,,,,,-0.7
2010,Croácia,Educação,,,,,-1.9
2010,Croácia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,5.6
2010,Croácia,"Lazer, recreação e cultura",,,,,1.3
2010,Croácia,Produtos alimentares e bebidas não alcoólicas,,,,,-1.6
2010,Croácia,Restaurantes e hotéis,,,,,2.3
2010,Croácia,Saúde,,,,,2.6
2010,Croácia,Total,,,,,1.1
2010,Croácia,Transportes,,,,,4.9
2010,Croácia,Vestuário e calçado,,,,,-4.3
2010,Dinamarca,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.3
2010,Dinamarca,Bebidas alcoólicas e tabaco,,,,,7.4
2010,Dinamarca,Bens e serviços diversos,,,,,3.5
2010,Dinamarca,Comunicações,,,,,-3.0
2010,Dinamarca,Educação,,,,,4.3
2010,Dinamarca,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.4
2010,Dinamarca,"Lazer, recreação e cultura",,,,,0.1
2010,Dinamarca,Produtos alimentares e bebidas não alcoólicas,,,,,0.4
2010,Dinamarca,Restaurantes e hotéis,,,,,1.7
2010,Dinamarca,Saúde,,,,,1.4
2010,Dinamarca,Total,,,,,2.2
2010,Dinamarca,Transportes,,,,,3.2
2010,Dinamarca,Vestuário e calçado,,,,,0.0
2010,Eslováquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-3.4
2010,Eslováquia,Bebidas alcoólicas e tabaco,,,,,6.3
2010,Eslováquia,Bens e serviços diversos,,,,,1.8
2010,Eslováquia,Comunicações,,,,,0.8
2010,Eslováquia,Educação,,,,,4.5
2010,Eslováquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-1.4
2010,Eslováquia,"Lazer, recreação e cultura",,,,,0.7
2010,Eslováquia,Produtos alimentares e bebidas não alcoólicas,,,,,1.7
2010,Eslováquia,Restaurantes e hotéis,,,,,1.3
2010,Eslováquia,Saúde,,,,,4.1
2010,Eslováquia,Total,,,,,0.7
2010,Eslováquia,Transportes,,,,,-0.2
2010,Eslováquia,Vestuário e calçado,,,,,-1.3
2010,Eslovénia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.9
2010,Eslovénia,Bebidas alcoólicas e tabaco,,,,,7.8
2010,Eslovénia,Bens e serviços diversos,,,,,1.8
2010,Eslovénia,Comunicações,,,,,1.3
2010,Eslovénia,Educação,,,,,1.3
2010,Eslovénia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,11.8
2010,Eslovénia,"Lazer, recreação e cultura",,,,,0.3
2010,Eslovénia,Produtos alimentares e bebidas não alcoólicas,,,,,0.7
2010,Eslovénia,Restaurantes e hotéis,,,,,-0.5
2010,Eslovénia,Saúde,,,,,1.3
2010,Eslovénia,Total,,,,,2.1
2010,Eslovénia,Transportes,,,,,1.8
2010,Eslovénia,Vestuário e calçado,,,,,-2.7
2010,Espanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.6
2010,Espanha,Bebidas alcoólicas e tabaco,,,,,10.9
2010,Espanha,Bens e serviços diversos,,,,,1.9
2010,Espanha,Comunicações,,,,,-0.8
2010,Espanha,Educação,,,,,2.5
2010,Espanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.8
2010,Espanha,"Lazer, recreação e cultura",,,,,-1.2
2010,Espanha,Produtos alimentares e bebidas não alcoólicas,,,,,-0.4
2010,Espanha,Restaurantes e hotéis,,,,,1.0
2010,Espanha,Saúde,,,,,-1.0
2010,Espanha,Total,,,,,2.0
2010,Espanha,Transportes,,,,,7.4
2010,Espanha,Vestuário e calçado,,,,,1.8
2010,Estónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.9
2010,Estónia,Bebidas alcoólicas e tabaco,,,,,4.6
2010,Estónia,Bens e serviços diversos,,,,,1.7
2010,Estónia,Comunicações,,,,,3.8
2010,Estónia,Educação,,,,,1.5
2010,Estónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.0
2010,Estónia,"Lazer, recreação e cultura",,,,,-0.3
2010,Estónia,Produtos alimentares e bebidas não alcoólicas,,,,,2.9
2010,Estónia,Restaurantes e hotéis,,,,,-0.9
2010,Estónia,Saúde,,,,,0.8
2010,Estónia,Total,,,,,2.7
2010,Estónia,Transportes,,,,,6.5
2010,Estónia,Vestuário e calçado,,,,,2.9
2010,Finlândia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.9
2010,Finlândia,Bebidas alcoólicas e tabaco,,,,,4.2
2010,Finlândia,Bens e serviços diversos,,,,,3.8
2010,Finlândia,Comunicações,,,,,-1.8
2010,Finlândia,Educação,,,,,4.8
2010,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.1
2010,Finlândia,"Lazer, recreação e cultura",,,,,0.9
2010,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,-3.6
2010,Finlândia,Restaurantes e hotéis,,,,,0.9
2010,Finlândia,Saúde,,,,,1.9
2010,Finlândia,Total,,,,,1.7
2010,Finlândia,Transportes,,,,,4.5
2010,Finlândia,Vestuário e calçado,,,,,1.4
2010,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.3
2010,França,Bebidas alcoólicas e tabaco,,,,,3.6
2010,França,Bens e serviços diversos,,,,,2.8
2010,França,Comunicações,,,,,-0.7
2010,França,Educação,,,,,3.4
2010,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.3
2010,França,"Lazer, recreação e cultura",,,,,-0.9
2010,França,Produtos alimentares e bebidas não alcoólicas,,,,,0.8
2010,França,Restaurantes e hotéis,,,,,0.7
2010,França,Saúde,,,,,1.2
2010,França,Total,,,,,1.7
2010,França,Transportes,,,,,3.7
2010,França,Vestuário e calçado,,,,,0.5
2010,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.1
2010,Grécia,Bebidas alcoólicas e tabaco,,,,,14.7
2010,Grécia,Bens e serviços diversos,,,,,3.0
2010,Grécia,Comunicações,,,,,1.7
2010,Grécia,Educação,,,,,1.8
2010,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,9.2
2010,Grécia,"Lazer, recreação e cultura",,,,,0.7
2010,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,0.1
2010,Grécia,Restaurantes e hotéis,,,,,2.8
2010,Grécia,Saúde,,,,,2.2
2010,Grécia,Total,,,,,4.7
2010,Grécia,Transportes,,,,,15.6
2010,Grécia,Vestuário e calçado,,,,,1.7
2010,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.7
2010,Hungria,Bebidas alcoólicas e tabaco,,,,,8.7
2010,Hungria,Bens e serviços diversos,,,,,2.2
2010,Hungria,Comunicações,,,,,1.0
2010,Hungria,Educação,,,,,0.5
2010,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,6.0
2010,Hungria,"Lazer, recreação e cultura",,,,,2.2
2010,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,,2.8
2010,Hungria,Restaurantes e hotéis,,,,,3.4
2010,Hungria,Saúde,,,,,5.0
2010,Hungria,Total,,,,,4.7
2010,Hungria,Transportes,,,,,11.1
2010,Hungria,Vestuário e calçado,,,,,-0.3
2010,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-4.1
2010,Irlanda,Bebidas alcoólicas e tabaco,,,,,-2.6
2010,Irlanda,Bens e serviços diversos,,,,,-1.0
2010,Irlanda,Comunicações,,,,,1.4
2010,Irlanda,Educação,,,,,6.3
2010,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-1.5
2010,Irlanda,"Lazer, recreação e cultura",,,,,-1.7
2010,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,-4.6
2010,Irlanda,Restaurantes e hotéis,,,,,-2.6
2010,Irlanda,Saúde,,,,,0.6
2010,Irlanda,Total,,,,,-1.6
2010,Irlanda,Transportes,,,,,3.3
2010,Irlanda,Vestuário e calçado,,,,,-9.4
2010,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.2
2010,Itália,Bebidas alcoólicas e tabaco,,,,,2.8
2010,Itália,Bens e serviços diversos,,,,,3.1
2010,Itália,Comunicações,,,,,-1.0
2010,Itália,Educação,,,,,2.0
2010,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.3
2010,Itália,"Lazer, recreação e cultura",,,,,0.7
2010,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,0.2
2010,Itália,Restaurantes e hotéis,,,,,1.6
2010,Itália,Saúde,,,,,1.5
2010,Itália,Total,,,,,1.6
2010,Itália,Transportes,,,,,4.2
2010,Itália,Vestuário e calçado,,,,,0.6
2010,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-5.0
2010,Letónia,Bebidas alcoólicas e tabaco,,,,,3.0
2010,Letónia,Bens e serviços diversos,,,,,-3.8
2010,Letónia,Comunicações,,,,,-4.8
2010,Letónia,Educação,,,,,5.2
2010,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-2.3
2010,Letónia,"Lazer, recreação e cultura",,,,,-4.9
2010,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,-0.3
2010,Letónia,Restaurantes e hotéis,,,,,-5.9
2010,Letónia,Saúde,,,,,0.1
2010,Letónia,Total,,,,,-1.2
2010,Letónia,Transportes,,,,,4.0
2010,Letónia,Vestuário e calçado,,,,,-5.9
2010,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-2.9
2010,Lituânia,Bebidas alcoólicas e tabaco,,,,,11.3
2010,Lituânia,Bens e serviços diversos,,,,,0.2
2010,Lituânia,Comunicações,,,,,-5.0
2010,Lituânia,Educação,,,,,7.7
2010,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.7
2010,Lituânia,"Lazer, recreação e cultura",,,,,-2.2
2010,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,-0.4
2010,Lituânia,Restaurantes e hotéis,,,,,-2.8
2010,Lituânia,Saúde,,,,,1.2
2010,Lituânia,Total,,,,,1.2
2010,Lituânia,Transportes,,,,,5.4
2010,Lituânia,Vestuário e calçado,,,,,-5.8
2010,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.3
2010,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,3.5
2010,Luxemburgo,Bens e serviços diversos,,,,,1.3
2010,Luxemburgo,Comunicações,,,,,-0.1
2010,Luxemburgo,Educação,,,,,3.2
2010,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.7
2010,Luxemburgo,"Lazer, recreação e cultura",,,,,1.2
2010,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,0.9
2010,Luxemburgo,Restaurantes e hotéis,,,,,2.0
2010,Luxemburgo,Saúde,,,,,1.2
2010,Luxemburgo,Total,,,,,2.8
2010,Luxemburgo,Transportes,,,,,5.8
2010,Luxemburgo,Vestuário e calçado,,,,,0.2
2010,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.1
2010,Malta,Bebidas alcoólicas e tabaco,,,,,3.3
2010,Malta,Bens e serviços diversos,,,,,3.4
2010,Malta,Comunicações,,,,,-6.0
2010,Malta,Educação,,,,,7.8
2010,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,10.1
2010,Malta,"Lazer, recreação e cultura",,,,,-1.7
2010,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,1.1
2010,Malta,Restaurantes e hotéis,,,,,5.5
2010,Malta,Saúde,,,,,2.0
2010,Malta,Total,,,,,2.0
2010,Malta,Transportes,,,,,2.2
2010,Malta,Vestuário e calçado,,,,,-2.3
2010,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.8
2010,Países Baixos,Bebidas alcoólicas e tabaco,,,,,3.2
2010,Países Baixos,Bens e serviços diversos,,,,,2.1
2010,Países Baixos,Comunicações,,,,,2.0
2010,Países Baixos,Educação,,,,,2.2
2010,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-1.5
2010,Países Baixos,"Lazer, recreação e cultura",,,,,-0.3
2010,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,-0.1
2010,Países Baixos,Restaurantes e hotéis,,,,,2.1
2010,Países Baixos,Saúde,,,,,1.3
2010,Países Baixos,Total,,,,,0.9
2010,Países Baixos,Transportes,,,,,4.3
2010,Países Baixos,Vestuário e calçado,,,,,-0.5
2010,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.0
2010,Polónia,Bebidas alcoólicas e tabaco,,,,,6.7
2010,Polónia,Bens e serviços diversos,,,,,2.8
2010,Polónia,Comunicações,,,,,-1.3
2010,Polónia,Educação,,,,,2.2
2010,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.0
2010,Polónia,"Lazer, recreação e cultura",,,,,-0.2
2010,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,,2.7
2010,Polónia,Restaurantes e hotéis,,,,,3.1
2010,Polónia,Saúde,,,,,3.1
2010,Polónia,Total,,,,,2.6
2010,Polónia,Transportes,,,,,5.2
2010,Polónia,Vestuário e calçado,,,,,-3.7
2010,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.6
2010,Portugal,Bebidas alcoólicas e tabaco,,,,,4.4
2010,Portugal,Bens e serviços diversos,,,,,0.5
2010,Portugal,Comunicações,,,,,-1.9
2010,Portugal,Educação,,,,,2.8
2010,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.4
2010,Portugal,"Lazer, recreação e cultura",,,,,-0.8
2010,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,-0.2
2010,Portugal,Restaurantes e hotéis,,,,,1.6
2010,Portugal,Saúde,,,,,-1.3
2010,Portugal,Total,,,,,1.4
2010,Portugal,Transportes,,,,,4.4
2010,Portugal,Vestuário e calçado,,,,,-1.7
2010,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.9
2010,Roménia,Bebidas alcoólicas e tabaco,,,,,34.3
2010,Roménia,Bens e serviços diversos,,,,,6.8
2010,Roménia,Comunicações,,,,,1.5
2010,Roménia,Educação,,,,,6.4
2010,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,5.2
2010,Roménia,"Lazer, recreação e cultura",,,,,3.9
2010,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,2.3
2010,Roménia,Restaurantes e hotéis,,,,,4.2
2010,Roménia,Saúde,,,,,5.8
2010,Roménia,Total,,,,,6.1
2010,Roménia,Transportes,,,,,12.0
2010,Roménia,Vestuário e calçado,,,,,1.9
2010,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.2
2010,Suécia,Bebidas alcoólicas e tabaco,,,,,2.2
2010,Suécia,Bens e serviços diversos,,,,,1.1
2010,Suécia,Comunicações,,,,,-1.7
2010,Suécia,Educação,,,,,2.1
2010,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.5
2010,Suécia,"Lazer, recreação e cultura",,,,,0.4
2010,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,1.3
2010,Suécia,Restaurantes e hotéis,,,,,3.1
2010,Suécia,Saúde,,,,,3.0
2010,Suécia,Total,,,,,1.9
2010,Suécia,Transportes,,,,,4.0
2010,Suécia,Vestuário e calçado,,,,,2.3
2011,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.5
2011,Alemanha,Bebidas alcoólicas e tabaco,,,,,1.3
2011,Alemanha,Bens e serviços diversos,,,,,1.7
2011,Alemanha,Comunicações,,,,,-2.7
2011,Alemanha,Educação,,,,,0.1
2011,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.1
2011,Alemanha,"Lazer, recreação e cultura",,,,,1.1
2011,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,2.9
2011,Alemanha,Restaurantes e hotéis,,,,,1.5
2011,Alemanha,Saúde,,,,,0.8
2011,Alemanha,Total,,,,,2.5
